id,cluster_id
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[79] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],21
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[80] mutator=org.pitest.mutationtest.engine.gregor.mutators.MathMutator],22
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[77] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],32
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[79] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],21
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[80] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR1Mutator],19
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[77] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],26
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[79] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],23
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[78] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],7
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[80] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR3Mutator],22
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[77] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],34
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[79] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],21
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[80] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOD1Mutator],6
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[78] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],3
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[82] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],23
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[77] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],2
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[79] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],8
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[77] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],27
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[83] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],28
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[80] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR2Mutator],3
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[80] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.AOR4Mutator],20
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[77] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],30
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[79] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],27
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[87] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],2
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[88] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],13
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[87] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],37
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[87] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],21
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[88] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],24
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[87] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],28
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[87] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],7
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[87] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],3
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[87] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],18
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[94] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],3
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[94] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],26
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[94] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],4
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[95] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],26
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[95] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],14
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[97] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],21
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[94] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],25
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[94] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],29
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[94] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],30
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[98] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],22
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[94] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],31
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[102] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],18
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[103] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],14
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[102] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],26
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[102] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],23
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[103] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],12
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[102] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],18
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[102] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],13
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[102] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],3
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[102] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],2
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[109] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],22
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[109] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],21
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[109] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],9
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[110] mutator=org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutator],6
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[109] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],8
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[110] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],32
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[112] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],3
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[109] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],16
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[109] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],13
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[113] mutator=org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator],13
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[109] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR4Mutator],28
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[118] mutator=org.pitest.mutationtest.engine.gregor.mutators.experimental.NakedReceiverMutator],33
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[117] mutator=org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator],17
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[117] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR2Mutator],31
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[117] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR3Mutator],17
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[117] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR5Mutator],32
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[117] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR6Mutator],3
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[117] mutator=org.pitest.mutationtest.engine.gregor.mutators.rv.CRCR1Mutator],14
MutationIdentifier [location=Location [clazz=com.google.gson.internal.bind.util.ISO8601Utils method=format methodDesc=(Ljava/util/Date;ZLjava/util/TimeZone;)Ljava/lang/String;] indexes=[118] mutator=org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutator],22
